id,from_account_id,to_account_id,amount,txn_date,data_source,created_at
TX000230,AC000056,AC000391,500000,2024-05-03T18:40:12Z,SYNTHETIC,2026-09-07T05:25:48.936921Z
TX000231,AC000056,AC000391,1600000,2024-07-13T07:02:49Z,SYNTHETIC,2026-09-07T05:25:48.936927Z
TX000232,AC000056,AC000391,600000,2024-12-15T17:46:07Z,SYNTHETIC,2026-09-07T05:25:48.936935Z
TX000233,AC000056,AC000391,2800000,2025-02-04T18:21:12Z,SYNTHETIC,2026-09-07T05:25:48.936940Z
TX000234,AC000056,AC000302,2500000,2025-03-12T11:54:15Z,SYNTHETIC,2026-09-07T05:25:48.936946Z
TX000235,AC000302,AC000391,2300000,2025-03-12T11:54:15Z,SYNTHETIC,2026-09-07T05:25:48.936949Z
TX000236,AC000056,AC000391,500000,2025-03-17T23:38:52Z,SYNTHETIC,2026-09-07T05:25:48.936953Z
TX000237,AC000056,AC000391,600000,2025-04-03T20:22:24Z,SYNTHETIC,2026-09-07T05:25:48.936958Z
TX000238,AC000056,AC000391,1700000,2025-05-13T14:05:49Z,SYNTHETIC,2026-09-07T05:25:48.936963Z
TX000239,AC000056,AC000391,500000,2025-09-16T21:38:16Z,SYNTHETIC,2026-09-07T05:25:48.936967Z
TX000240,AC000056,AC000302,3000000,2025-10-10T14:44:22Z,SYNTHETIC,2026-09-07T05:25:48.936972Z
TX000241,AC000302,AC000391,2760000,2025-10-10T14:44:22Z,SYNTHETIC,2026-09-07T05:25:48.936975Z
TX000242,AC000056,AC000302,1300000,2025-11-24T12:57:20Z,SYNTHETIC,2026-09-07T05:25:48.936980Z
TX000243,AC000302,AC000391,1196000,2025-11-24T12:57:20Z,SYNTHETIC,2026-09-07T05:25:48.936983Z
TX000244,AC000056,AC000391,1100000,2025-12-12T09:25:38Z,SYNTHETIC,2026-09-07T05:25:48.936988Z
TX000245,AC000056,AC000302,1000000,2026-02-21T08:15:15Z,SYNTHETIC,2026-09-07T05:25:48.936993Z
TX000246,AC000302,AC000391,920000,2026-02-21T08:15:15Z,SYNTHETIC,2026-09-07T05:25:48.936997Z
TX000247,AC000056,AC000391,800000,2026-04-09T10:33:48Z,SYNTHETIC,2026-09-07T05:25:48.937002Z
TX000248,AC000056,AC000391,1100000,2026-05-19T15:26:47Z,SYNTHETIC,2026-09-07T05:25:48.937007Z
TX000249,AC000056,AC000391,1900000,2026-06-06T11:36:36Z,SYNTHETIC,2026-09-07T05:25:48.937014Z
TX000250,AC000056,AC000302,2100000,2026-08-06T00:51:24Z,SYNTHETIC,2026-09-07T05:25:48.937018Z
TX000251,AC000302,AC000391,1932000,2026-08-06T00:51:24Z,SYNTHETIC,2026-09-07T05:25:48.937021Z
TX000252,AC000057,AC000304,1400000,2024-02-12T15:07:36Z,SYNTHETIC,2026-09-07T05:25:48.937079Z
TX000253,AC000304,AC000390,1288000,2024-02-12T15:07:36Z,SYNTHETIC,2026-09-07T05:25:48.937082Z
TX000254,AC000057,AC000390,2900000,2024-02-20T00:25:44Z,SYNTHETIC,2026-09-07T05:25:48.937097Z
TX000255,AC000057,AC000304,2800000,2024-08-12T09:39:22Z,SYNTHETIC,2026-09-07T05:25:48.937103Z
TX000256,AC000304,AC000390,2576000,2024-08-12T09:39:22Z,SYNTHETIC,2026-09-07T05:25:48.937106Z
TX000257,AC000057,AC000390,600000,2024-12-01T18:37:07Z,SYNTHETIC,2026-09-07T05:25:48.937111Z
TX000258,AC000057,AC000304,2000000,2024-12-17T10:43:55Z,SYNTHETIC,2026-09-07T05:25:48.937116Z
TX000259,AC000304,AC000390,1840000,2024-12-17T10:43:55Z,SYNTHETIC,2026-09-07T05:25:48.937119Z
TX000260,AC000057,AC000390,1500000,2025-05-16T14:07:06Z,SYNTHETIC,2026-09-07T05:25:48.937124Z
TX000261,AC000057,AC000390,1200000,2025-06-01T00:00:02Z,SYNTHETIC,2026-09-07T05:25:48.937130Z
TX000262,AC000057,AC000304,1200000,2025-07-28T00:43:26Z,SYNTHETIC,2026-09-07T05:25:48.937137Z
TX000263,AC000304,AC000390,1104000,2025-07-28T00:43:26Z,SYNTHETIC,2026-09-07T05:25:48.937141Z
TX000264,AC000057,AC000304,2300000,2025-08-18T16:37:04Z,SYNTHETIC,2026-09-07T05:25:48.937148Z
TX000265,AC000304,AC000390,2116000,2025-08-18T16:37:04Z,SYNTHETIC,2026-09-07T05:25:48.937151Z
TX000266,AC000057,AC000390,700000,2025-10-22T13:25:09Z,SYNTHETIC,2026-09-07T05:25:48.937156Z
TX000267,AC000057,AC000304,700000,2025-10-24T21:30:15Z,SYNTHETIC,2026-09-07T05:25:48.937161Z
TX000268,AC000304,AC000390,644000,2025-10-24T21:30:15Z,SYNTHETIC,2026-09-07T05:25:48.937165Z
TX000269,AC000057,AC000390,400000,2026-01-02T01:02:28Z,SYNTHETIC,2026-09-07T05:25:48.937172Z
TX000270,AC000057,AC000390,2300000,2026-01-14T19:43:33Z,SYNTHETIC,2026-09-07T05:25:48.937178Z
TX000271,AC000057,AC000390,2500000,2026-08-02T18:00:41Z,SYNTHETIC,2026-09-07T05:25:48.937183Z
TX000272,AC000057,AC000390,800000,2026-08-06T07:24:42Z,SYNTHETIC,2026-09-07T05:25:48.937188Z
TX000273,AC000058,AC000287,800000,2024-06-05T09:52:52Z,SYNTHETIC,2026-09-07T05:25:48.937227Z
TX000274,AC000287,AC000369,736000,2024-06-05T09:52:52Z,SYNTHETIC,2026-09-07T05:25:48.937230Z
TX000275,AC000058,AC000369,2600000,2024-06-08T12:59:27Z,SYNTHETIC,2026-09-07T05:25:48.937242Z
TX000276,AC000058,AC000287,1000000,2024-08-23T21:04:51Z,SYNTHETIC,2026-09-07T05:25:48.937247Z
TX000277,AC000287,AC000369,920000,2024-08-23T21:04:51Z,SYNTHETIC,2026-09-07T05:25:48.937251Z
TX000278,AC000058,AC000287,3000000,2024-12-02T19:51:29Z,SYNTHETIC,2026-09-07T05:25:48.937256Z
TX000279,AC000287,AC000369,2760000,2024-12-02T19:51:29Z,SYNTHETIC,2026-09-07T05:25:48.937259Z
TX000280,AC000058,AC000287,2200000,2025-02-27T15:43:17Z,SYNTHETIC,2026-09-07T05:25:48.937265Z
TX000281,AC000287,AC000369,2024000,2025-02-27T15:43:17Z,SYNTHETIC,2026-09-07T05:25:48.937268Z
TX000282,AC000058,AC000369,600000,2025-05-10T02:32:30Z,SYNTHETIC,2026-09-07T05:25:48.937273Z
TX000283,AC000058,AC000369,2500000,2025-07-01T08:11:03Z,SYNTHETIC,2026-09-07T05:25:48.937278Z
TX000284,AC000058,AC000369,800000,2025-10-21T23:54:37Z,SYNTHETIC,2026-09-07T05:25:48.937283Z
TX000285,AC000085,AC000379,1400000,2024-07-19T10:43:07Z,SYNTHETIC,2026-09-07T05:25:48.937335Z
TX000286,AC000085,AC000379,1300000,2024-09-28T17:45:28Z,SYNTHETIC,2026-09-07T05:25:48.937346Z
TX000287,AC000085,AC000379,1300000,2024-12-12T20:23:28Z,SYNTHETIC,2026-09-07T05:25:48.937351Z
TX000288,AC000085,AC000379,900000,2025-01-20T08:34:04Z,SYNTHETIC,2026-09-07T05:25:48.937359Z
TX000289,AC000085,AC000379,2600000,2025-01-31T05:45:41Z,SYNTHETIC,2026-09-07T05:25:48.937364Z
TX000290,AC000085,AC000379,500000,2025-03-24T22:34:46Z,SYNTHETIC,2026-09-07T05:25:48.937369Z
TX000291,AC000085,AC000379,1900000,2025-09-09T06:08:52Z,SYNTHETIC,2026-09-07T05:25:48.937375Z
TX000292,AC000085,AC000379,1700000,2025-10-05T06:28:57Z,SYNTHETIC,2026-09-07T05:25:48.937381Z
TX000293,AC000085,AC000232,1500000,2025-11-01T15:56:52Z,SYNTHETIC,2026-09-07T05:25:48.937387Z
TX000294,AC000232,AC000379,1380000,2025-11-01T15:56:52Z,SYNTHETIC,2026-09-07T05:25:48.937390Z
TX000295,AC000085,AC000232,2600000,2025-12-25T10:24:24Z,SYNTHETIC,2026-09-07T05:25:48.937395Z
TX000296,AC000232,AC000379,2392000,2025-12-25T10:24:24Z,SYNTHETIC,2026-09-07T05:25:48.937398Z
TX000297,AC000085,AC000379,2600000,2026-02-16T07:43:43Z,SYNTHETIC,2026-09-07T05:25:48.937403Z
TX000298,AC000085,AC000379,2100000,2026-04-03T20:54:24Z,SYNTHETIC,2026-09-07T05:25:48.937409Z
TX000299,AC000085,AC000379,2800000,2026-06-10T04:05:54Z,SYNTHETIC,2026-09-07T05:25:48.937414Z
TX000300,AC000085,AC000379,1000000,2026-06-11T03:29:10Z,SYNTHETIC,2026-09-07T05:25:48.937419Z
TX000301,AC000085,AC000379,1400000,2026-07-17T23:06:34Z,SYNTHETIC,2026-09-07T05:25:48.937424Z
TX000302,AC000086,AC000374,400000,2024-02-06T09:17:01Z,SYNTHETIC,2026-09-07T05:25:48.937478Z
TX000303,AC000086,AC000374,2600000,2024-03-03T15:59:51Z,SYNTHETIC,2026-09-07T05:25:48.937491Z
TX000304,AC000086,AC000374,3000000,2024-06-07T10:26:50Z,SYNTHETIC,2026-09-07T05:25:48.937496Z
TX000305,AC000086,AC000374,1500000,2024-09-06T05:12:38Z,SYNTHETIC,2026-09-07T05:25:48.937501Z
TX000306,AC000086,AC000374,1600000,2024-10-16T22:38:32Z,SYNTHETIC,2026-09-07T05:25:48.937506Z
TX000307,AC000086,AC000374,1300000,2024-11-27T18:12:25Z,SYNTHETIC,2026-09-07T05:25:48.937511Z
TX000308,AC000086,AC000101,1600000,2025-01-07T16:58:27Z,SYNTHETIC,2026-09-07T05:25:48.937517Z
TX000309,AC000101,AC000374,1472000,2025-01-07T16:58:27Z,SYNTHETIC,2026-09-07T05:25:48.937521Z
TX000310,AC000086,AC000374,2500000,2025-02-22T14:21:58Z,SYNTHETIC,2026-09-07T05:25:48.937527Z
TX000311,AC000086,AC000374,1800000,2025-07-31T19:13:34Z,SYNTHETIC,2026-09-07T05:25:48.937533Z
TX000312,AC000086,AC000101,2500000,2025-12-09T04:14:10Z,SYNTHETIC,2026-09-07T05:25:48.937538Z
TX000313,AC000101,AC000374,2300000,2025-12-09T04:14:10Z,SYNTHETIC,2026-09-07T05:25:48.937541Z
TX000314,AC000086,AC000101,1300000,2025-12-14T00:51:01Z,SYNTHETIC,2026-09-07T05:25:48.937546Z
TX000315,AC000101,AC000374,1196000,2025-12-14T00:51:01Z,SYNTHETIC,2026-09-07T05:25:48.937549Z
TX000316,AC000086,AC000374,2600000,2026-03-12T10:15:43Z,SYNTHETIC,2026-09-07T05:25:48.937554Z
TX000317,AC000086,AC000374,1500000,2026-08-23T23:23:44Z,SYNTHETIC,2026-09-07T05:25:48.937559Z
TX000318,AC000087,AC000374,2600000,2024-03-20T14:37:04Z,SYNTHETIC,2026-09-07T05:25:48.937620Z
TX000319,AC000087,AC000374,2800000,2024-04-07T05:05:38Z,SYNTHETIC,2026-09-07T05:25:48.937633Z
TX000320,AC000087,AC000254,2400000,2024-04-07T22:48:31Z,SYNTHETIC,2026-09-07T05:25:48.937639Z
TX000321,AC000254,AC000374,2208000,2024-04-07T22:48:31Z,SYNTHETIC,2026-09-07T05:25:48.937642Z
TX000322,AC000087,AC000374,2800000,2024-06-20T03:04:39Z,SYNTHETIC,2026-09-07T05:25:48.937651Z
TX000323,AC000087,AC000254,2600000,2024-07-01T03:08:10Z,SYNTHETIC,2026-09-07T05:25:48.937657Z
TX000324,AC000254,AC000374,2392000,2024-07-01T03:08:10Z,SYNTHETIC,2026-09-07T05:25:48.937661Z
TX000325,AC000087,AC000374,600000,2024-10-07T22:52:02Z,SYNTHETIC,2026-09-07T05:25:48.937668Z
TX000326,AC000087,AC000254,2000000,2024-12-17T17:10:15Z,SYNTHETIC,2026-09-07T05:25:48.937674Z
TX000327,AC000254,AC000374,1840000,2024-12-17T17:10:15Z,SYNTHETIC,2026-09-07T05:25:48.937679Z
TX000328,AC000087,AC000374,3000000,2025-01-16T20:54:30Z,SYNTHETIC,2026-09-07T05:25:48.937684Z
TX000329,AC000087,AC000374,1600000,2025-01-28T18:51:44Z,SYNTHETIC,2026-09-07T05:25:48.937690Z
TX000330,AC000087,AC000374,2800000,2025-02-21T20:38:20Z,SYNTHETIC,2026-09-07T05:25:48.937695Z
TX000331,AC000087,AC000374,1600000,2025-08-06T22:33:06Z,SYNTHETIC,2026-09-07T05:25:48.937701Z
TX000332,AC000087,AC000254,1100000,2025-08-23T01:21:44Z,SYNTHETIC,2026-09-07T05:25:48.937706Z
TX000333,AC000254,AC000374,1012000,2025-08-23T01:21:44Z,SYNTHETIC,2026-09-07T05:25:48.937710Z
TX000334,AC000087,AC000254,2400000,2025-10-16T02:15:22Z,SYNTHETIC,2026-09-07T05:25:48.937715Z
TX000335,AC000254,AC000374,2208000,2025-10-16T02:15:22Z,SYNTHETIC,2026-09-07T05:25:48.937718Z
TX000336,AC000087,AC000374,2400000,2025-11-14T22:50:24Z,SYNTHETIC,2026-09-07T05:25:48.937723Z
TX000337,AC000087,AC000374,900000,2026-01-05T16:28:17Z,SYNTHETIC,2026-09-07T05:25:48.937729Z
TX000338,AC000087,AC000374,2300000,2026-03-05T14:13:37Z,SYNTHETIC,2026-09-07T05:25:48.937733Z
TX000339,AC000087,AC000374,1900000,2026-08-10T19:16:36Z,SYNTHETIC,2026-09-07T05:25:48.937738Z
TX000340,AC000088,AC000380,700000,2024-11-27T20:30:15Z,SYNTHETIC,2026-09-07T05:25:48.937780Z
TX000341,AC000088,AC000380,1100000,2025-03-02T06:06:36Z,SYNTHETIC,2026-09-07T05:25:48.937792Z
TX000342,AC000088,AC000052,1500000,2025-03-23T10:05:06Z,SYNTHETIC,2026-09-07T05:25:48.937797Z
TX000343,AC000052,AC000380,1380000,2025-03-23T10:05:06Z,SYNTHETIC,2026-09-07T05:25:48.937801Z
TX000344,AC000088,AC000380,2600000,2025-04-02T01:09:28Z,SYNTHETIC,2026-09-07T05:25:48.937806Z
TX000345,AC000088,AC000380,2600000,2025-05-30T08:17:46Z,SYNTHETIC,2026-09-07T05:25:48.937811Z
TX000346,AC000088,AC000052,1800000,2025-08-07T02:32:11Z,SYNTHETIC,2026-09-07T05:25:48.937816Z
TX000347,AC000052,AC000380,1656000,2025-08-07T02:32:11Z,SYNTHETIC,2026-09-07T05:25:48.937822Z
TX000348,AC000088,AC000052,2700000,2025-10-07T21:44:20Z,SYNTHETIC,2026-09-07T05:25:48.937827Z
TX000349,AC000052,AC000380,2484000,2025-10-07T21:44:20Z,SYNTHETIC,2026-09-07T05:25:48.937830Z
TX000350,AC000088,AC000052,2500000,2025-12-02T18:50:40Z,SYNTHETIC,2026-09-07T05:25:48.937837Z
TX000351,AC000052,AC000380,2300000,2025-12-02T18:50:40Z,SYNTHETIC,2026-09-07T05:25:48.937840Z
TX000352,AC000088,AC000380,2800000,2026-02-09T08:55:14Z,SYNTHETIC,2026-09-07T05:25:48.937846Z
TX000353,AC000088,AC000052,1000000,2026-04-18T20:43:17Z,SYNTHETIC,2026-09-07T05:25:48.937853Z
TX000354,AC000052,AC000380,920000,2026-04-18T20:43:17Z,SYNTHETIC,2026-09-07T05:25:48.937858Z
TX000355,AC000088,AC000380,2700000,2026-05-20T15:57:03Z,SYNTHETIC,2026-09-07T05:25:48.937862Z
TX000356,AC000089,AC000010,1100000,2025-01-15T08:48:27Z,SYNTHETIC,2026-09-07T05:25:48.937898Z
TX000357,AC000010,AC000377,1012000,2025-01-15T08:48:27Z,SYNTHETIC,2026-09-07T05:25:48.937901Z
TX000358,AC000089,AC000377,1300000,2025-04-30T00:43:36Z,SYNTHETIC,2026-09-07T05:25:48.937913Z
TX000359,AC000089,AC000377,2700000,2025-05-23T15:55:57Z,SYNTHETIC,2026-09-07T05:25:48.937918Z
TX000360,AC000089,AC000010,2700000,2026-02-28T16:59:59Z,SYNTHETIC,2026-09-07T05:25:48.937923Z
TX000361,AC000010,AC000377,2484000,2026-02-28T16:59:59Z,SYNTHETIC,2026-09-07T05:25:48.937927Z
TX000362,AC000089,AC000377,2300000,2026-03-11T08:23:39Z,SYNTHETIC,2026-09-07T05:25:48.937932Z
TX000363,AC000089,AC000377,2000000,2026-03-30T02:51:38Z,SYNTHETIC,2026-09-07T05:25:48.937939Z
TX000364,AC000089,AC000377,1000000,2026-05-20T17:52:17Z,SYNTHETIC,2026-09-07T05:25:48.937945Z
TX000365,AC000089,AC000377,2300000,2026-07-24T19:45:37Z,SYNTHETIC,2026-09-07T05:25:48.937950Z
TX000366,AC000089,AC000377,1300000,2026-08-03T16:39:24Z,SYNTHETIC,2026-09-07T05:25:48.937958Z
TX000367,AC000114,AC000068,1100000,2024-02-28T09:13:18Z,SYNTHETIC,2026-09-07T05:25:48.938011Z
TX000368,AC000068,AC000384,1012000,2024-02-28T09:13:18Z,SYNTHETIC,2026-09-07T05:25:48.938014Z
TX000369,AC000114,AC000384,2900000,2024-04-10T16:33:56Z,SYNTHETIC,2026-09-07T05:25:48.938026Z
TX000370,AC000114,AC000384,1000000,2024-05-07T11:53:34Z,SYNTHETIC,2026-09-07T05:25:48.938031Z
TX000371,AC000114,AC000068,2700000,2024-10-11T04:53:34Z,SYNTHETIC,2026-09-07T05:25:48.938036Z
TX000372,AC000068,AC000384,2484000,2024-10-11T04:53:34Z,SYNTHETIC,2026-09-07T05:25:48.938040Z
TX000373,AC000114,AC000384,2400000,2024-10-23T12:16:27Z,SYNTHETIC,2026-09-07T05:25:48.938045Z
TX000374,AC000114,AC000384,600000,2024-10-31T06:01:46Z,SYNTHETIC,2026-09-07T05:25:48.938050Z
TX000375,AC000114,AC000068,800000,2024-11-10T16:58:54Z,SYNTHETIC,2026-09-07T05:25:48.938055Z
TX000376,AC000068,AC000384,736000,2024-11-10T16:58:54Z,SYNTHETIC,2026-09-07T05:25:48.938059Z
TX000377,AC000114,AC000068,1900000,2025-03-02T12:17:14Z,SYNTHETIC,2026-09-07T05:25:48.938064Z
TX000378,AC000068,AC000384,1748000,2025-03-02T12:17:14Z,SYNTHETIC,2026-09-07T05:25:48.938067Z
TX000379,AC000114,AC000384,1600000,2025-03-20T08:59:50Z,SYNTHETIC,2026-09-07T05:25:48.938073Z
TX000380,AC000114,AC000384,2400000,2025-04-05T16:14:09Z,SYNTHETIC,2026-09-07T05:25:48.938078Z
TX000381,AC000114,AC000068,3000000,2025-04-18T13:21:41Z,SYNTHETIC,2026-09-07T05:25:48.938081Z
TX000382,AC000068,AC000384,2760000,2025-04-18T13:21:41Z,SYNTHETIC,2026-09-07T05:25:48.938085Z
TX000383,AC000114,AC000068,2000000,2025-06-03T12:57:36Z,SYNTHETIC,2026-09-07T05:25:48.938093Z
TX000384,AC000068,AC000384,1840000,2025-06-03T12:57:36Z,SYNTHETIC,2026-09-07T05:25:48.938096Z
TX000385,AC000114,AC000384,900000,2025-06-17T15:06:08Z,SYNTHETIC,2026-09-07T05:25:48.938102Z
TX000386,AC000114,AC000384,2700000,2025-08-25T09:56:54Z,SYNTHETIC,2026-09-07T05:25:48.938109Z
TX000387,AC000115,AC000383,500000,2024-06-04T21:55:52Z,SYNTHETIC,2026-09-07T05:25:48.938171Z
TX000388,AC000115,AC000383,2600000,2024-06-14T13:36:23Z,SYNTHETIC,2026-09-07T05:25:48.938182Z
TX000389,AC000115,AC000383,1400000,2024-10-10T17:25:00Z,SYNTHETIC,2026-09-07T05:25:48.938188Z
TX000390,AC000115,AC000201,600000,2024-11-09T13:52:54Z,SYNTHETIC,2026-09-07T05:25:48.938192Z
TX000391,AC000201,AC000383,552000,2024-11-09T13:52:54Z,SYNTHETIC,2026-09-07T05:25:48.938195Z
TX000392,AC000115,AC000201,400000,2024-12-23T20:12:55Z,SYNTHETIC,2026-09-07T05:25:48.938201Z
TX000393,AC000201,AC000383,368000,2024-12-23T20:12:55Z,SYNTHETIC,2026-09-07T05:25:48.938205Z
TX000394,AC000115,AC000383,1700000,2025-09-30T02:03:15Z,SYNTHETIC,2026-09-07T05:25:48.938210Z
TX000395,AC000115,AC000201,1900000,2025-11-11T10:27:07Z,SYNTHETIC,2026-09-07T05:25:48.938216Z
TX000396,AC000201,AC000383,1748000,2025-11-11T10:27:07Z,SYNTHETIC,2026-09-07T05:25:48.938219Z
TX000397,AC000115,AC000383,1100000,2025-11-25T19:04:16Z,SYNTHETIC,2026-09-07T05:25:48.938224Z
TX000398,AC000115,AC000201,1500000,2026-01-10T23:04:10Z,SYNTHETIC,2026-09-07T05:25:48.938229Z
TX000399,AC000201,AC000383,1380000,2026-01-10T23:04:10Z,SYNTHETIC,2026-09-07T05:25:48.938232Z
TX000400,AC000115,AC000383,1200000,2026-01-11T22:42:13Z,SYNTHETIC,2026-09-07T05:25:48.938237Z
TX000401,AC000115,AC000201,2800000,2026-01-13T20:03:24Z,SYNTHETIC,2026-09-07T05:25:48.938243Z
TX000402,AC000201,AC000383,2576000,2026-01-13T20:03:24Z,SYNTHETIC,2026-09-07T05:25:48.938248Z
TX000403,AC000115,AC000201,2300000,2026-01-18T17:16:55Z,SYNTHETIC,2026-09-07T05:25:48.938253Z
TX000404,AC000201,AC000383,2116000,2026-01-18T17:16:55Z,SYNTHETIC,2026-09-07T05:25:48.938256Z
TX000405,AC000115,AC000383,800000,2026-02-21T07:56:21Z,SYNTHETIC,2026-09-07T05:25:48.938262Z
TX000406,AC000115,AC000383,2400000,2026-02-22T17:48:02Z,SYNTHETIC,2026-09-07T05:25:48.938265Z
TX000407,AC000115,AC000201,2600000,2026-06-18T16:56:33Z,SYNTHETIC,2026-09-07T05:25:48.938269Z
TX000408,AC000201,AC000383,2392000,2026-06-18T16:56:33Z,SYNTHETIC,2026-09-07T05:25:48.938271Z
TX000409,AC000115,AC000383,1000000,2026-06-21T12:27:40Z,SYNTHETIC,2026-09-07T05:25:48.938275Z
TX000410,AC000115,AC000383,1800000,2026-08-26T10:03:52Z,SYNTHETIC,2026-09-07T05:25:48.938279Z
TX000411,AC000116,AC000368,1500000,2024-03-15T12:59:11Z,SYNTHETIC,2026-09-07T05:25:48.938324Z
TX000412,AC000116,AC000368,1200000,2024-03-19T22:10:08Z,SYNTHETIC,2026-09-07T05:25:48.938333Z
TX000413,AC000116,AC000368,2900000,2024-03-30T16:48:04Z,SYNTHETIC,2026-09-07T05:25:48.938338Z
TX000414,AC000116,AC000326,1200000,2024-04-23T11:20:00Z,SYNTHETIC,2026-09-07T05:25:48.938342Z
TX000415,AC000326,AC000368,1104000,2024-04-23T11:20:00Z,SYNTHETIC,2026-09-07T05:25:48.938344Z
TX000416,AC000116,AC000326,2200000,2024-05-20T00:21:29Z,SYNTHETIC,2026-09-07T05:25:48.938348Z
TX000417,AC000326,AC000368,2024000,2024-05-20T00:21:29Z,SYNTHETIC,2026-09-07T05:25:48.938350Z
TX000418,AC000116,AC000368,800000,2024-06-05T13:04:15Z,SYNTHETIC,2026-09-07T05:25:48.938354Z
TX000419,AC000116,AC000368,1400000,2024-06-28T20:25:07Z,SYNTHETIC,2026-09-07T05:25:48.938357Z
TX000420,AC000116,AC000326,600000,2025-03-18T02:09:56Z,SYNTHETIC,2026-09-07T05:25:48.938360Z
TX000421,AC000326,AC000368,552000,2025-03-18T02:09:56Z,SYNTHETIC,2026-09-07T05:25:48.938363Z
TX000422,AC000116,AC000326,1200000,2025-04-01T09:17:57Z,SYNTHETIC,2026-09-07T05:25:48.938367Z
TX000423,AC000326,AC000368,1104000,2025-04-01T09:17:57Z,SYNTHETIC,2026-09-07T05:25:48.938369Z
TX000424,AC000116,AC000326,1300000,2025-06-19T06:56:52Z,SYNTHETIC,2026-09-07T05:25:48.938372Z
TX000425,AC000326,AC000368,1196000,2025-06-19T06:56:52Z,SYNTHETIC,2026-09-07T05:25:48.938376Z
TX000426,AC000116,AC000326,2400000,2025-08-11T19:05:48Z,SYNTHETIC,2026-09-07T05:25:48.938380Z
TX000427,AC000326,AC000368,2208000,2025-08-11T19:05:48Z,SYNTHETIC,2026-09-07T05:25:48.938382Z
TX000428,AC000116,AC000368,600000,2025-10-14T19:22:57Z,SYNTHETIC,2026-09-07T05:25:48.938386Z
TX000429,AC000116,AC000326,1900000,2026-01-03T17:01:29Z,SYNTHETIC,2026-09-07T05:25:48.938389Z
TX000430,AC000326,AC000368,1748000,2026-01-03T17:01:29Z,SYNTHETIC,2026-09-07T05:25:48.938391Z
TX000431,AC000116,AC000326,1600000,2026-04-17T10:16:40Z,SYNTHETIC,2026-09-07T05:25:48.938395Z
TX000432,AC000326,AC000368,1472000,2026-04-17T10:16:40Z,SYNTHETIC,2026-09-07T05:25:48.938397Z
TX000433,AC000116,AC000326,900000,2026-04-25T16:56:48Z,SYNTHETIC,2026-09-07T05:25:48.938400Z
TX000434,AC000326,AC000368,828000,2026-04-25T16:56:48Z,SYNTHETIC,2026-09-07T05:25:48.938402Z
TX000435,AC000116,AC000368,600000,2026-07-08T03:46:03Z,SYNTHETIC,2026-09-07T05:25:48.938406Z
TX000436,AC000116,AC000368,1600000,2026-07-14T07:48:35Z,SYNTHETIC,2026-09-07T05:25:48.938409Z
TX000437,AC000117,AC000073,2800000,2024-01-25T03:33:45Z,SYNTHETIC,2026-09-07T05:25:48.938465Z
TX000438,AC000073,AC000384,2576000,2024-01-25T03:33:45Z,SYNTHETIC,2026-09-07T05:25:48.938469Z
TX000439,AC000117,AC000384,1600000,2024-02-29T05:32:06Z,SYNTHETIC,2026-09-07T05:25:48.938482Z
TX000440,AC000117,AC000384,2700000,2024-03-10T06:30:16Z,SYNTHETIC,2026-09-07T05:25:48.938487Z
TX000441,AC000117,AC000384,2200000,2024-06-06T11:34:33Z,SYNTHETIC,2026-09-07T05:25:48.938492Z
TX000442,AC000117,AC000073,2300000,2024-06-28T09:22:49Z,SYNTHETIC,2026-09-07T05:25:48.938497Z
TX000443,AC000073,AC000384,2116000,2024-06-28T09:22:49Z,SYNTHETIC,2026-09-07T05:25:48.938515Z
TX000444,AC000117,AC000384,600000,2024-07-23T05:05:06Z,SYNTHETIC,2026-09-07T05:25:48.938524Z
TX000445,AC000117,AC000384,1100000,2024-12-17T04:36:15Z,SYNTHETIC,2026-09-07T05:25:48.938530Z
TX000446,AC000117,AC000384,1300000,2025-02-12T14:58:07Z,SYNTHETIC,2026-09-07T05:25:48.938535Z
TX000447,AC000117,AC000073,1400000,2025-03-19T11:59:43Z,SYNTHETIC,2026-09-07T05:25:48.938541Z
TX000448,AC000073,AC000384,1288000,2025-03-19T11:59:43Z,SYNTHETIC,2026-09-07T05:25:48.938544Z
TX000449,AC000117,AC000073,900000,2025-07-03T02:40:47Z,SYNTHETIC,2026-09-07T05:25:48.938548Z
TX000450,AC000073,AC000384,828000,2025-07-03T02:40:47Z,SYNTHETIC,2026-09-07T05:25:48.938550Z
TX000451,AC000117,AC000384,600000,2025-07-05T17:55:17Z,SYNTHETIC,2026-09-07T05:25:48.938554Z
TX000452,AC000117,AC000384,700000,2025-08-16T11:18:55Z,SYNTHETIC,2026-09-07T05:25:48.938557Z
TX000453,AC000117,AC000073,2900000,2025-08-21T03:20:40Z,SYNTHETIC,2026-09-07T05:25:48.938561Z
TX000454,AC000073,AC000384,2668000,2025-08-21T03:20:40Z,SYNTHETIC,2026-09-07T05:25:48.938563Z
TX000455,AC000117,AC000384,1300000,2026-01-23T03:42:27Z,SYNTHETIC,2026-09-07T05:25:48.938566Z
TX000456,AC000117,AC000384,2300000,2026-03-01T15:14:03Z,SYNTHETIC,2026-09-07T05:25:48.938570Z
TX000457,AC000117,AC000073,2300000,2026-05-10T09:25:29Z,SYNTHETIC,2026-09-07T05:25:48.938573Z
TX000458,AC000073,AC000384,2116000,2026-05-10T09:25:29Z,SYNTHETIC,2026-09-07T05:25:48.938577Z
